date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:27:11	6228/6228	---MCZ	200	added ('OK')	text/css	etag:W/%2263373c8a-1fe3%22	https://colorlib.com/etc/lf/Login_v4/vendor/daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/vendor/daterangepicker/daterangepicker.css	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:11	86814/86814	---MCZ	200	added ('OK')	text/css	etag:W/%2263373c66-1531e%22	https://colorlib.com/etc/lf/Login_v4/css/util.css	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/css/util.css	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:11	6653/6653	---MCZ	200	added ('OK')	text/css	etag:W/%2263373c66-25f4%22	https://colorlib.com/etc/lf/Login_v4/css/main.css	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/css/main.css	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:12	24/24	---M--	400	error ('Bad%20Request')	text/plain	date:Thu,%2009%20Nov%202023%2015:27:12%20GMT	https://colorlib.com/cdn-cgi/zaraz/s.js?z=	C:/My%20Web%20Sites/loign/colorlib.com/cdn-cgi/zaraz/sd0d9.js	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:13	101903/101903	---M--	200	added ('OK')	image/jpeg	etag:%2263373c7e-1be60%22	https://colorlib.com/etc/lf/Login_v4/images/bg-01.jpg	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/images/bg-01.jpg	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:15	5615/5615	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263373c82-15ef%22	https://colorlib.com/etc/lf/Login_v4/vendor/animsition/js/animsition.min.js	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/vendor/animsition/js/animsition.min.js	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:16	86659/86659	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263373c8b-15283%22	https://colorlib.com/etc/lf/Login_v4/vendor/jquery/jquery-3.2.1.min.js	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/vendor/jquery/jquery-3.2.1.min.js	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:17	34239/34239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263373c87-13f06%22	https://colorlib.com/etc/lf/Login_v4/vendor/bootstrap/js/popper.js	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/vendor/bootstrap/js/popper.js	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:18	51143/51143	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263373c87-c7c7%22	https://colorlib.com/etc/lf/Login_v4/vendor/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/vendor/bootstrap/js/bootstrap.min.js	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:19	69776/69776	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263373c8a-11090%22	https://colorlib.com/etc/lf/Login_v4/vendor/daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/vendor/daterangepicker/daterangepicker.js	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:20	66664/66664	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263373c8f-10468%22	https://colorlib.com/etc/lf/Login_v4/vendor/select2/select2.min.js	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/vendor/select2/select2.min.js	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:21	46645/46645	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263373c8b-b635%22	https://colorlib.com/etc/lf/Login_v4/vendor/daterangepicker/moment.min.js	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/vendor/daterangepicker/moment.min.js	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:35	1818/1818	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263373c7e-71a%22	https://colorlib.com/etc/lf/Login_v4/js/main.js	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/js/main.js	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:36	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263373c68-2876e%22	https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.eot	(from https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
22:27:37	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263373c68-2876e%22	https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfontd41d.eot	(from https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
22:27:38	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2263373c6a-12d68%22	https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.woff2	(from https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
22:27:39	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263373c69-6c7db%22	https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.svg	(from https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
22:27:39	38384/38384	---M--	200	added ('OK')	application/font-woff2	etag:%2263373c76-95f0%22	https://colorlib.com/etc/lf/Login_v4/fonts/iconic/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/iconic/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://colorlib.com/etc/lf/Login_v4/fonts/iconic/css/material-design-iconic-font.min.css)
22:27:40	50312/50312	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2263373c76-c488%22	https://colorlib.com/etc/lf/Login_v4/fonts/iconic/fonts/Material-Design-Iconic-Font.woff?v=2.2.0	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/iconic/fonts/Material-Design-Iconic-Fontd1f1.woff	(from https://colorlib.com/etc/lf/Login_v4/fonts/iconic/css/material-design-iconic-font.min.css)
22:27:42	99212/99212	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%2263373c75-1838c%22	https://colorlib.com/etc/lf/Login_v4/fonts/iconic/fonts/Material-Design-Iconic-Font.ttf?v=2.2.0	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/iconic/fonts/Material-Design-Iconic-Fontd1f1.ttf	(from https://colorlib.com/etc/lf/Login_v4/fonts/iconic/css/material-design-iconic-font.min.css)
22:27:42	145312/145312	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%2263373c7b-237a0%22	https://colorlib.com/etc/lf/Login_v4/fonts/poppins/Poppins-Regular.ttf	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/poppins/Poppins-Regular.ttf	(from https://colorlib.com/etc/lf/Login_v4/css/main.css)
22:27:43	165548/165548	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%2263373c69-286ac%22	https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.ttf	(from https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
22:27:43	141260/141260	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%2263373c78-227cc%22	https://colorlib.com/etc/lf/Login_v4/fonts/poppins/Poppins-Bold.ttf	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/poppins/Poppins-Bold.ttf	(from https://colorlib.com/etc/lf/Login_v4/css/main.css)
22:27:43	143516/143516	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%2263373c7b-2309c%22	https://colorlib.com/etc/lf/Login_v4/fonts/poppins/Poppins-Medium.ttf	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/poppins/Poppins-Medium.ttf	(from https://colorlib.com/etc/lf/Login_v4/css/main.css)
22:27:43	934/934	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263373c81-53c%22	https://colorlib.com/etc/lf/Login_v4/vendor/countdowntime/countdowntime.js	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/vendor/countdowntime/countdowntime.js	(from https://colorlib.com/etc/lf/Login_v4/index.html)
22:27:44	142148/142148	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%2263373c7c-22b44%22	https://colorlib.com/etc/lf/Login_v4/fonts/poppins/Poppins-SemiBold.ttf	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/poppins/Poppins-SemiBold.ttf	(from https://colorlib.com/etc/lf/Login_v4/css/main.css)
22:27:56	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2263373c6a-17ee8%22	https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/loign/colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.woff	(from https://colorlib.com/etc/lf/Login_v4/fonts/font-awesome-4.7.0/css/font-awesome.min.css)
